t,x0,y0,px0,py0,x1,y1,px1,py1,x2,y2,px2,py2
1.94,0.151717,0.133437,-0.965202,-0.81496,0.883075,-0.300186,0.678681,0.355713,-1.03479,0.166749,0.286521,0.459247
1.95,0.142089,0.125253,-0.960528,-0.821565,0.88979,-0.29659,0.664359,0.363166,-1.03188,0.171337,0.296168,0.458399
1.96,0.132507,0.117005,-0.956085,-0.827703,0.896362,-0.292923,0.650134,0.370236,-1.02887,0.175917,0.305951,0.457467
1.97,0.122967,0.108699,-0.951886,-0.833379,0.902793,-0.289186,0.636014,0.376936,-1.02576,0.180487,0.315872,0.456443
1.98,0.113469,0.100338,-0.947943,-0.838602,0.909082,-0.285384,0.622009,0.383279,-1.02255,0.185046,0.325934,0.455323
1.99,0.104008,0.0919269,-0.944266,-0.843377,0.915233,-0.28152,0.608128,0.389278,-1.01924,0.189593,0.336139,0.454099
2,0.0945835,0.0834703,-0.940866,-0.84771,0.921245,-0.277598,0.594376,0.394946,-1.01583,0.194128,0.34649,0.452765
2.01,0.0851911,0.0749727,-0.937751,-0.851609,0.92712,-0.273621,0.580762,0.400294,-1.01231,0.198649,0.356989,0.451314
2.02,0.0758284,0.0664382,-0.934929,-0.855077,0.93286,-0.269592,0.56729,0.405337,-1.00869,0.203154,0.367639,0.44974
2.03,0.0664925,0.0578711,-0.932407,-0.85812,0.938466,-0.265515,0.553966,0.410085,-1.00496,0.207643,0.378441,0.448035
2.04,0.0571803,0.0492758,-0.93019,-0.860743,0.943939,-0.261391,0.540794,0.414551,-1.00112,0.212115,0.389397,0.446192
2.05,0.0478887,0.0406563,-0.928285,-0.86295,0.949282,-0.257223,0.527777,0.418748,-0.997171,0.216567,0.400508,0.444202
2.06,0.0386146,0.0320168,-0.926694,-0.864744,0.954495,-0.253016,0.514919,0.422687,-0.99311,0.220999,0.411775,0.442057
2.07,0.0293548,0.0233614,-0.925422,-0.866129,0.95958,-0.24877,0.502222,0.426379,-0.988935,0.225408,0.4232,0.43975
2.08,0.0201062,0.0146942,-0.92447,-0.867107,0.964539,-0.244488,0.489688,0.429836,-0.984646,0.229794,0.434783,0.437271
2.09,0.0108654,0.00601924,-0.923842,-0.86768,0.969374,-0.240173,0.477318,0.433069,-0.980239,0.234154,0.446524,0.434611
2.1,0.00162933,-0.00265941,-0.923537,-0.867849,0.974086,-0.235827,0.465113,0.436088,-0.975715,0.238486,0.458424,0.431761
2.11,-0.00760533,-0.0113377,-0.923557,-0.867615,0.978676,-0.231451,0.453075,0.438904,-0.971071,0.242789,0.470482,0.428711
2.12,-0.0168418,-0.0200117,-0.923899,-0.866979,0.983147,-0.227049,0.441202,0.441526,-0.966305,0.24706,0.482697,0.425453
2.13,-0.0260833,-0.0286773,-0.924563,-0.865939,0.9875,-0.222621,0.429495,0.443965,-0.961417,0.251298,0.495068,0.421974
2.14,-0.0353331,-0.0373305,-0.925547,-0.864496,0.991737,-0.218169,0.417953,0.44623,-0.956404,0.2555,0.507593,0.418266
2.15,-0.0445942,-0.0459672,-0.926847,-0.862646,0.995859,-0.213696,0.406576,0.448329,-0.951265,0.259663,0.520271,0.414317
2.16,-0.05387,-0.0545834,-0.928459,-0.860389,0.999869,-0.209203,0.395361,0.450272,-0.945999,0.263786,0.533098,0.410117
2.17,-0.0631634,-0.063175,-0.93038,-0.857722,1.00377,-0.204691,0.384308,0.452067,-0.940603,0.267866,0.546072,0.405655
2.18,-0.0724776,-0.0717379,-0.932603,-0.854641,1.00755,-0.200161,0.373414,0.453723,-0.935077,0.271899,0.559189,0.400919
2.19,-0.0818155,-0.0802678,-0.935122,-0.851144,1.01123,-0.195616,0.362679,0.455246,-0.929419,0.275884,0.572444,0.395898
2.2,-0.09118,-0.0887607,-0.937931,-0.847225,1.01481,-0.191056,0.352099,0.456645,-0.923628,0.279817,0.585832,0.39058
2.21,-0.100574,-0.0972123,-0.94102,-0.842881,1.01828,-0.186483,0.341672,0.457927,-0.917703,0.283696,0.599347,0.384954
2.22,-0.11,-0.105618,-0.944381,-0.838106,1.02164,-0.181898,0.331396,0.459098,-0.911641,0.287516,0.612984,0.379008
2.23,-0.119462,-0.113974,-0.948004,-0.832897,1.0249,-0.177301,0.321269,0.460166,-0.905443,0.291276,0.626735,0.37273
2.24,-0.128961,-0.122276,-0.951879,-0.827246,1.02807,-0.172695,0.311286,0.461137,-0.899107,0.294971,0.640592,0.366109
2.25,-0.138499,-0.130519,-0.955993,-0.821149,1.03113,-0.168079,0.301446,0.462017,-0.892631,0.298598,0.654547,0.359132
2.26,-0.14808,-0.138699,-0.960334,-0.814599,1.0341,-0.163454,0.291746,0.462811,-0.886016,0.302154,0.668589,0.351788
2.27,-0.157706,-0.146811,-0.964889,-0.807591,1.03697,-0.158822,0.282181,0.463525,-0.87926,0.305634,0.682708,0.344066
2.28,-0.167378,-0.154851,-0.969643,-0.800119,1.03974,-0.154184,0.27275,0.464165,-0.872362,0.309035,0.696893,0.335954
2.29,-0.177099,-0.162814,-0.97458,-0.792177,1.04242,-0.149539,0.263448,0.464736,-0.865322,0.312353,0.711131,0.32744
2.3,-0.18687,-0.170695,-0.979683,-0.783758,1.04501,-0.144889,0.254273,0.465243,-0.858139,0.315584,0.72541,0.318516
2.31,-0.196692,-0.178489,-0.984935,-0.774858,1.04751,-0.140234,0.245221,0.465689,-0.850813,0.318723,0.739714,0.309169
2.32,-0.206568,-0.186192,-0.990317,-0.765472,1.04991,-0.135575,0.236288,0.46608,-0.843345,0.321767,0.75403,0.299391
2.33,-0.216499,-0.193798,-0.99581,-0.755593,1.05223,-0.130913,0.227471,0.46642,-0.835733,0.324711,0.768339,0.289173
2.34,-0.226485,-0.201304,-1.00139,-0.745218,1.05446,-0.126247,0.218766,0.466713,-0.827978,0.327551,0.782627,0.278505
2.35,-0.236527,-0.208703,-1.00704,-0.734342,1.05661,-0.121578,0.21017,0.466962,-0.82008,0.330281,0.796873,0.267381
2.36,-0.246626,-0.21599,-1.01274,-0.722963,1.05867,-0.116908,0.201679,0.467171,-0.81204,0.332898,0.81106,0.255793
2.37,-0.256782,-0.223162,-1.01846,-0.711079,1.06064,-0.112235,0.19329,0.467343,-0.803859,0.335397,0.825168,0.243736
2.38,-0.266995,-0.230212,-1.02417,-0.698687,1.06253,-0.107561,0.184998,0.467482,-0.795537,0.337773,0.839175,0.231204
2.39,-0.277265,-0.237136,-1.02986,-0.685787,1.06434,-0.102885,0.176801,0.467591,-0.787076,0.340021,0.853059,0.218196
2.4,-0.287592,-0.243928,-1.03549,-0.67238,1.06607,-0.098209,0.168693,0.467673,-0.778476,0.342137,0.866799,0.204707
2.41,-0.297975,-0.250583,-1.04104,-0.658467,1.06771,-0.0935319,0.160673,0.467729,-0.76974,0.344115,0.880372,0.190738
2.42,-0.308413,-0.257097,-1.04649,-0.644053,1.06928,-0.0888544,0.152735,0.467764,-0.760869,0.345952,0.893753,0.176288
2.43,-0.318905,-0.263464,-1.05179,-0.62914,1.07077,-0.0841766,0.144876,0.467779,-0.751865,0.347641,0.906918,0.161361
2.44,-0.329449,-0.26968,-1.05694,-0.613737,1.07218,-0.0794988,0.137093,0.467776,-0.74273,0.349179,0.919843,0.14596
2.45,-0.340043,-0.275739,-1.06188,-0.597849,1.07351,-0.0748211,0.129382,0.467758,-0.733468,0.35056,0.932503,0.130091
2.46,-0.350686,-0.281637,-1.06661,-0.581488,1.07477,-0.0701436,0.121738,0.467727,-0.72408,0.351781,0.944872,0.113761
2.47,-0.361376,-0.287369,-1.07108,-0.564663,1.07595,-0.0654665,0.114159,0.467684,-0.71457,0.352835,0.956925,0.0969788
2.48,-0.372108,-0.29293,-1.07528,-0.547388,1.07705,-0.0607899,0.10664,0.467631,-0.704942,0.35372,0.968638,0.0797569
2.49,-0.382881,-0.298317,-1.07916,-0.529678,1.07808,-0.0561139,0.0991781,0.46757,-0.695198,0.354431,0.979986,0.0621081
2.5,-0.393691,-0.303524,-1.08271,-0.51155,1.07903,-0.0514385,0.0917691,0.467502,-0.685342,0.354962,0.990943,0.0440477
2.51,-0.404535,-0.308548,-1.0859,-0.493022,1.07991,-0.0467639,0.0844093,0.467429,-0.675379,0.355311,1.00149,0.025593
2.52,-0.415409,-0.313384,-1.08869,-0.474115,1.08072,-0.0420899,0.0770952,0.467352,-0.665312,0.355474,1.01159,0.00676326
2.53,-0.426309,-0.31803,-1.09107,-0.454851,1.08146,-0.0374168,0.0698228,0.467271,-0.655147,0.355447,1.02124,-0.0124202
2.54,-0.437231,-0.322481,-1.093,-0.435255,1.08212,-0.0327445,0.0625886,0.467189,-0.644887,0.355226,1.03042,-0.0319343
2.55,-0.448169,-0.326735,-1.09448,-0.415351,1.08271,-0.028073,0.0553889,0.467105,-0.634538,0.354808,1.03909,-0.051754
2.56,-0.45912,-0.330788,-1.09547,-0.395169,1.08323,-0.0234024,0.0482198,0.467021,-0.624105,0.354191,1.04725,-0.0718527
2.57,-0.470079,-0.334638,-1.09595,-0.374736,1.08367,-0.0187326,0.0410778,0.466938,-0.613594,0.353371,1.05487,-0.0922018
2.58,-0.481039,-0.338283,-1.09591,-0.354084,1.08405,-0.0140637,0.033959,0.466855,-0.603008,0.352347,1.06195,-0.112772
2.59,-0.491997,-0.34172,-1.09533,-0.333243,1.08435,-0.00939551,0.0268599,0.466774,-0.592355,0.351116,1.06847,-0.133531
2.6,-0.502946,-0.344948,-1.0942,-0.312248,1.08458,-0.00472817,0.0197767,0.466695,-0.581639,0.349676,1.07442,-0.154448
2.61,-0.513881,-0.347965,-1.0925,-0.291131,1.08475,-6.16022e-05,0.0127058,0.466619,-0.570866,0.348027,1.0798,-0.175488
2.62,-0.524796,-0.35077,-1.09023,-0.269926,1.08484,0.00460421,0.00564333,0.466544,-0.560043,0.346166,1.08459,-0.196618
2.63,-0.535685,-0.353364,-1.08738,-0.24867,1.08486,0.00926929,-0.00141424,0.466473,-0.549174,0.344094,1.0888,-0.217803
2.64,-0.546543,-0.355744,-1.08395,-0.227396,1.08481,0.0139337,-0.00847064,0.466404,-0.538267,0.34181,1.09242,-0.239008
2.65,-0.557364,-0.357911,-1.07993,-0.20614,1.08469,0.0185974,-0.0155295,0.466337,-0.527326,0.339314,1.09546,-0.260197
2.66,-0.568142,-0.359867,-1.07532,-0.184938,1.0845,0.0232604,-0.0225946,0.466273,-0.516358,0.336606,1.09792,-0.281335
2.67,-0.578871,-0.36161,-1.07014,-0.163823,1.08424,0.0279228,-0.0296696,0.466212,-0.505368,0.333687,1.0998,-0.302388
2.68,-0.589545,-0.363143,-1.06437,-0.142831,1.08391,0.0325846,-0.0367581,0.466152,-0.494361,0.330558,1.10113,-0.323321
2.69,-0.600158,-0.364467,-1.05803,-0.121993,1.0835,0.0372459,-0.0438639,0.466093,-0.483345,0.327221,1.1019,-0.3441
2.7,-0.610705,-0.365583,-1.05114,-0.101343,1.08303,0.0419065,-0.0509905,0.466036,-0.472324,0.323676,1.10213,-0.364692
2.71,-0.621181,-0.366494,-1.04369,-0.0809124,1.08248,0.0465666,-0.0581418,0.465978,-0.461302,0.319927,1.10184,-0.385066
2.72,-0.631579,-0.367201,-1.03572,-0.06073,1.08187,0.0512261,-0.0653213,0.46592,-0.450287,0.315975,1.10104,-0.40519
2.73,-0.641895,-0.367708,-1.02722,-0.0408246,1.08118,0.055885,-0.0725328,0.465861,-0.439282,0.311823,1.09976,-0.425036
2.74,-0.652124,-0.368018,-1.01823,-0.0212229,1.08042,0.0605433,-0.0797799,0.4658,-0.428292,0.307474,1.09801,-0.444577
2.75,-0.66226,-0.368133,-1.00875,-0.00194993,1.07958,0.065201,-0.0870664,0.465735,-0.417322,0.302932,1.09582,-0.463785
2.76,-0.672299,-0.368057,-0.99882,0.0169712,1.07867,0.069858,-0.0943958,0.465666,-0.406375,0.298199,1.09322,-0.482637
2.77,-0.682236,-0.367793,-0.988447,0.0355192,1.07769,0.0745143,-0.101772,0.465591,-0.395457,0.293279,1.09022,-0.50111
2.78,-0.692068,-0.367346,-0.977659,0.0536747,1.07664,0.0791698,-0.109199,0.465509,-0.384571,0.288177,1.08686,-0.519184
2.79,-0.701789,-0.36672,-0.96648,0.0714205,1.07551,0.0838245,-0.116679,0.465418,-0.37372,0.282895,1.08316,-0.536839
2.8,-0.711397,-0.365918,-0.954932,0.0887412,1.07431,0.0884782,-0.124217,0.465318,-0.362908,0.27744,1.07915,-0.554059
2.81,-0.720888,-0.364945,-0.943042,0.105623,1.07303,0.0931308,-0.131817,0.465205,-0.352137,0.271814,1.07486,-0.570829
2.82,-0.730258,-0.363805,-0.930834,0.122056,1.07167,0.0977823,-0.139482,0.465079,-0.341411,0.266023,1.07032,-0.587135
2.83,-0.739505,-0.362504,-0.918333,0.138029,1.07024,0.102432,-0.147216,0.464937,-0.330731,0.260071,1.06555,-0.602967
2.84,-0.748625,-0.361045,-0.905565,0.153536,1.06872,0.107081,-0.155022,0.464778,-0.3201,0.253964,1.06059,-0.618313
2.85,-0.757616,-0.359433,-0.892554,0.16857,1.06714,0.111728,-0.162904,0.464598,-0.309519,0.247705,1.05546,-0.633168
2.86,-0.766476,-0.357673,-0.879324,0.183128,1.06547,0.116373,-0.170866,0.464396,-0.29899,0.241301,1.05019,-0.647524
2.87,-0.775203,-0.355771,-0.865901,0.197207,1.06372,0.121016,-0.178911,0.464168,-0.288515,0.234755,1.04481,-0.661376
2.88,-0.783794,-0.353729,-0.852308,0.210807,1.06189,0.125656,-0.187044,0.463914,-0.278094,0.228073,1.03935,-0.674721
2.89,-0.792249,-0.351554,-0.838567,0.223929,1.05998,0.130294,-0.195267,0.463628,-0.267728,0.22126,1.03383,-0.687557
2.9,-0.800565,-0.349251,-0.824702,0.236574,1.05798,0.134929,-0.203584,0.463309,-0.257418,0.214322,1.02829,-0.699883
2.91,-0.808743,-0.346823,-0.810734,0.248746,1.05591,0.13956,-0.212,0.462953,-0.247162,0.207263,1.02273,-0.711699
2.92,-0.81678,-0.344276,-0.796683,0.26045,1.05374,0.144188,-0.220516,0.462558,-0.236963,0.200088,1.0172,-0.723008
2.93,-0.824676,-0.341614,-0.78257,0.271692,1.05149,0.148811,-0.229138,0.462118,-0.226818,0.192803,1.01171,-0.73381
2.94,-0.832431,-0.338842,-0.768414,0.282478,1.04916,0.15343,-0.237868,0.461631,-0.216729,0.185412,1.00628,-0.744109
2.95,-0.840045,-0.335964,-0.754233,0.292816,1.04674,0.158044,-0.24671,0.461093,-0.206693,0.17792,1.00094,-0.753909
2.96,-0.847516,-0.332986,-0.740044,0.302714,1.04423,0.162652,-0.255667,0.4605,-0.19671,0.170333,0.99571,-0.763214
2.97,-0.854846,-0.32991,-0.725862,0.312182,1.04162,0.167254,-0.264742,0.459846,-0.186779,0.162656,0.990605,-0.772028
2.98,-0.862033,-0.326742,-0.711705,0.321228,1.03893,0.171849,-0.27394,0.459129,-0.176898,0.154893,0.985645,-0.780357
2.99,-0.86908,-0.323486,-0.697584,0.329864,1.03615,0.176437,-0.283263,0.458342,-0.167066,0.147049,0.980847,-0.788206
3,-0.875985,-0.320145,-0.683515,0.3381,1.03327,0.181016,-0.292714,0.457482,-0.157281,0.139129,0.976229,-0.795581
3.01,-0.88275,-0.316724,-0.669509,0.345946,1.03029,0.185586,-0.302297,0.456542,-0.147541,0.131137,0.971805,-0.802488
3.02,-0.889375,-0.313226,-0.655577,0.353414,1.02722,0.190147,-0.312013,0.455517,-0.137845,0.123079,0.967591,-0.808932
3.03,-0.895861,-0.309655,-0.64173,0.360516,1.02405,0.194697,-0.321868,0.454402,-0.128189,0.114959,0.963598,-0.814919
3.04,-0.90221,-0.306016,-0.627979,0.367263,1.02078,0.199235,-0.331862,0.453191,-0.118573,0.106781,0.95984,-0.820454
3.05,-0.908421,-0.30231,-0.61433,0.373666,1.01741,0.20376,-0.341999,0.451878,-0.108993,0.0985496,0.956329,-0.825544
3.06,-0.914496,-0.298542,-0.600793,0.379738,1.01394,0.208272,-0.35228,0.450455,-0.0994462,0.0902698,0.953074,-0.830193
3.07,-0.920437,-0.294715,-0.587375,0.385491,1.01037,0.21277,-0.36271,0.448917,-0.089931,0.0819457,0.950085,-0.834407
3.08,-0.926244,-0.290832,-0.574082,0.390935,1.00669,0.217251,-0.373289,0.447255,-0.0804445,0.0735816,0.947371,-0.83819
3.09,-0.931919,-0.286897,-0.56092,0.396083,1.0029,0.221715,-0.38402,0.445464,-0.0709836,0.0651819,0.944939,-0.841547
3.1,-0.937462,-0.282911,-0.547893,0.400946,0.999008,0.22616,-0.394904,0.443535,-0.0615457,0.0567507,0.942797,-0.844481
3.11,-0.942876,-0.278878,-0.535007,0.405535,0.995004,0.230585,-0.405943,0.441461,-0.0521277,0.0482923,0.94095,-0.846996
3.12,-0.948162,-0.2748,-0.522265,0.409862,0.990889,0.234989,-0.417138,0.439233,-0.0427267,0.0398108,0.939404,-0.849095
3.13,-0.953322,-0.27068,-0.50967,0.413938,0.986661,0.23937,-0.428491,0.436842,-0.0333396,0.0313104,0.938162,-0.85078
3.14,-0.958356,-0.266521,-0.497226,0.417773,0.982319,0.243726,-0.440002,0.434281,-0.0239634,0.0227952,0.937228,-0.852055
3.15,-0.963266,-0.262325,-0.484933,0.421379,0.977861,0.248056,-0.451672,0.43154,-0.014595,0.0142693,0.936605,-0.852919
3.16,-0.968054,-0.258094,-0.472794,0.424765,0.973286,0.252357,-0.4635,0.42861,-0.00523133,0.0057368,0.936294,-0.853375
3.17,-0.972722,-0.25383,-0.46081,0.427941,0.968591,0.256628,-0.475487,0.425481,0.00413084,-0.0027982,0.936297,-0.853422
3.18,-0.977271,-0.249535,-0.448981,0.430917,0.963776,0.260867,-0.487632,0.422143,0.0134946,-0.0113316,0.936613,-0.85306
3.19,-0.981702,-0.245211,-0.437309,0.433704,0.958839,0.265071,-0.499933,0.418586,0.0228631,-0.0198594,0.937242,-0.85229
3.2,-0.986017,-0.240861,-0.425793,0.436309,0.953777,0.269238,-0.51239,0.414799,0.0322394,-0.0283774,0.938183,-0.851109
3.21,-0.990218,-0.236485,-0.414433,0.438743,0.948591,0.273367,-0.525,0.410773,0.0416268,-0.0368816,0.939433,-0.849516
3.22,-0.994306,-0.232086,-0.403229,0.441013,0.943277,0.277454,-0.537761,0.406495,0.0510281,-0.0453677,0.940989,-0.847508
3.23,-0.998282,-0.227665,-0.392178,0.443128,0.937836,0.281497,-0.55067,0.401955,0.0604465,-0.0538317,0.942848,-0.845084
3.24,-1.00215,-0.223223,-0.381281,0.445097,0.932264,0.285493,-0.563723,0.397142,0.0698851,-0.0622694,0.945004,-0.842239
3.25,-1.00591,-0.218763,-0.370536,0.446927,0.926561,0.289439,-0.576916,0.392042,0.0793466,-0.0706765,0.947451,-0.838969
3.26,-1.00956,-0.214285,-0.359941,0.448625,0.920726,0.293334,-0.590244,0.386646,0.0888341,-0.0790488,0.950184,-0.835272
3.27,-1.01311,-0.20979,-0.349494,0.4502,0.914756,0.297172,-0.603701,0.380941,0.0983503,-0.0873819,0.953195,-0.831141
3.28,-1.01655,-0.205281,-0.339193,0.451657,0.908652,0.300952,-0.617282,0.374915,0.107898,-0.0956716,0.956475,-0.826573
3.29,-1.01989,-0.200757,-0.329036,0.453005,0.902411,0.304671,-0.630979,0.368556,0.11748,-0.103913,0.960015,-0.821561
3.3,-1.02313,-0.196221,-0.319021,0.454248,0.896032,0.308324,-0.644784,0.361852,0.127098,-0.112103,0.963805,-0.8161
3.31,-1.02627,-0.191672,-0.309145,0.455394,0.889515,0.311908,-0.658689,0.354791,0.136756,-0.120235,0.967834,-0.810185
3.32,-1.02931,-0.187113,-0.299406,0.456448,0.882858,0.315419,-0.672683,0.34736,0.146455,-0.128307,0.972089,-0.803809
3.33,-1.03226,-0.182543,-0.2898,0.457417,0.876061,0.318855,-0.686758,0.339549,0.156198,-0.136312,0.976557,-0.796966
3.34,-1.03511,-0.177965,-0.280325,0.458305,0.869123,0.32221,-0.7009,0.331345,0.165986,-0.144246,0.981225,-0.78965
3.35,-1.03787,-0.173377,-0.270977,0.459118,0.862043,0.325482,-0.715098,0.322737,0.175822,-0.152105,0.986076,-0.781855
3.36,-1.04053,-0.168782,-0.261754,0.459861,0.854821,0.328665,-0.729339,0.313714,0.185708,-0.159883,0.991094,-0.773575
3.37,-1.0431,-0.16418,-0.252653,0.460538,0.847457,0.331756,-0.743608,0.304265,0.195644,-0.167576,0.996261,-0.764804
3.38,-1.04558,-0.159571,-0.24367,0.461155,0.839949,0.33475,-0.75789,0.294381,0.205633,-0.175179,1.00156,-0.755536
3.39,-1.04797,-0.154957,-0.234802,0.461716,0.832299,0.337644,-0.772169,0.284051,0.215675,-0.182687,1.00697,-0.745767
3.4,-1.05028,-0.150337,-0.226045,0.462224,0.824506,0.340431,-0.786427,0.273267,0.225772,-0.190094,1.01247,-0.735491
3.41,-1.05249,-0.145712,-0.217397,0.462684,0.81657,0.343109,-0.800646,0.262021,0.235925,-0.197397,1.01804,-0.724705
3.42,-1.05463,-0.141083,-0.208853,0.463099,0.808493,0.345672,-0.814807,0.250306,0.246133,-0.204588,1.02366,-0.713405
3.43,-1.05667,-0.13645,-0.200411,0.463474,0.800274,0.348115,-0.828889,0.238115,0.256398,-0.211665,1.0293,-0.701589
3.44,-1.05863,-0.131814,-0.192066,0.463811,0.791915,0.350434,-0.842871,0.225443,0.266719,-0.21862,1.03494,-0.689254
3.45,-1.06051,-0.127174,-0.183816,0.464114,0.783417,0.352624,-0.856731,0.212286,0.277097,-0.22545,1.04055,-0.6764
3.46,-1.06231,-0.122532,-0.175656,0.464385,0.77478,0.35468,-0.870447,0.198642,0.28753,-0.232148,1.0461,-0.663028
3.47,-1.06403,-0.117887,-0.167583,0.464628,0.766008,0.356597,-0.883994,0.18451,0.298019,-0.23871,1.05158,-0.649139
3.48,-1.06566,-0.113239,-0.159593,0.464846,0.7571,0.35837,-0.897349,0.16989,0.308562,-0.245131,1.05694,-0.634736
3.49,-1.06722,-0.10859,-0.151684,0.465041,0.748061,0.359995,-0.910486,0.154784,0.319158,-0.251405,1.06217,-0.619824
3.5,-1.0687,-0.103938,-0.14385,0.465215,0.738891,0.361466,-0.923381,0.139195,0.329805,-0.257527,1.06723,-0.604409
3.51,-1.0701,-0.0992853,-0.136089,0.46537,0.729593,0.362779,-0.936007,0.123129,0.340502,-0.263493,1.0721,-0.588499
3.52,-1.07142,-0.0946309,-0.128396,0.46551,0.720171,0.363928,-0.948339,0.106594,0.351247,-0.269297,1.07674,-0.572104
3.53,-1.07266,-0.0899751,-0.120769,0.465635,0.710626,0.36491,-0.96035,0.0895987,0.362037,-0.274935,1.08112,-0.555234
3.54,-1.07383,-0.0853182,-0.113203,0.465748,0.700964,0.36572,-0.972016,0.0721546,0.372869,-0.280402,1.08522,-0.537903
3.55,-1.07493,-0.0806602,-0.105695,0.465851,0.691186,0.366354,-0.98331,0.0542752,0.383741,-0.285693,1.08901,-0.520126
3.56,-1.07595,-0.0760012,-0.0982406,0.465945,0.681297,0.366806,-0.994208,0.0359759,0.394649,-0.290805,1.09245,-0.501921
3.57,-1.07689,-0.0713413,-0.0908366,0.466031,0.671302,0.367073,-1.00469,0.0172744,0.40559,-0.295732,1.09552,-0.483306
3.58,-1.07776,-0.0666805,-0.0834792,0.466112,0.661204,0.367151,-1.01472,-0.00180974,0.41656,-0.300471,1.0982,-0.464302
3.59,-1.07856,-0.062019,-0.0761646,0.466188,0.651007,0.367037,-1.02428,-0.0212547,0.427554,-0.305018,1.10045,-0.444933
3.6,-1.07929,-0.0573568,-0.0688893,0.46626,0.640718,0.366726,-1.03336,-0.0410369,0.438569,-0.309369,1.10225,-0.425224
3.61,-1.07994,-0.0526938,-0.0616493,0.466331,0.63034,0.366216,-1.04193,-0.0611306,0.449599,-0.313522,1.10358,-0.4052
3.62,-1.08052,-0.0480302,-0.0544412,0.466399,0.619879,0.365504,-1.04997,-0.0815084,0.46064,-0.317473,1.10441,-0.384891
3.63,-1.08103,-0.0433658,-0.047261,0.466467,0.609341,0.364586,-1.05747,-0.102141,0.471687,-0.32122,1.10473,-0.364326
3.64,-1.08146,-0.0387008,-0.0401051,0.466535,0.59873,0.363461,-1.06441,-0.122998,0.482735,-0.32476,1.10452,-0.343537
3.65,-1.08183,-0.0340351,-0.0329698,0.466604,0.588053,0.362126,-1.07078,-0.144048,0.493778,-0.328091,1.10375,-0.322557
3.66,-1.08212,-0.0293687,-0.0258514,0.466675,0.577314,0.36058,-1.07657,-0.165256,0.50481,-0.331211,1.10242,-0.301419
3.67,-1.08235,-0.0247016,-0.0187461,0.466747,0.566521,0.358821,-1.08177,-0.186588,0.515826,-0.334119,1.10052,-0.280159
3.68,-1.0825,-0.0200338,-0.0116501,0.466821,0.555679,0.356848,-1.08637,-0.20801,0.52682,-0.336814,1.09802,-0.258811
3.69,-1.08258,-0.0153652,-0.00455987,0.466898,0.544794,0.354661,-1.09038,-0.229485,0.537787,-0.339295,1.09494,-0.237413
3.7,-1.08259,-0.0106958,0.00252845,0.466978,0.533871,0.352258,-1.09379,-0.250978,0.548719,-0.341563,1.09126,-0.215999
3.71,-1.08253,-0.00602566,0.00961857,0.46706,0.522918,0.349641,-1.0966,-0.272452,0.559612,-0.343615,1.08699,-0.194608
3.72,-1.0824,-0.00135464,0.0167142,0.467144,0.511939,0.346809,-1.09882,-0.29387,0.570459,-0.345455,1.08211,-0.173274
3.73,-1.0822,0.00331723,0.0238192,0.467231,0.500941,0.343764,-1.10046,-0.315198,0.581254,-0.347081,1.07664,-0.152034
3.74,-1.08192,0.00798999,0.0309371,0.467321,0.48993,0.340505,-1.10152,-0.336398,0.591992,-0.348495,1.07059,-0.130923
3.75,-1.08158,0.0126636,0.0380719,0.467412,0.478911,0.337036,-1.10202,-0.357438,0.602666,-0.349699,1.06395,-0.109975
3.76,-1.08116,0.0173382,0.0452272,0.467505,0.46789,0.333357,-1.10197,-0.378282,0.613271,-0.350695,1.05674,-0.0892232
3.77,-1.08067,0.0220138,0.0524068,0.467599,0.456872,0.32947,-1.10139,-0.398899,0.623801,-0.351484,1.04898,-0.0687003
3.78,-1.08011,0.0266902,0.0596144,0.467694,0.445862,0.325379,-1.1003,-0.419257,0.63425,-0.352069,1.04068,-0.0484366
3.79,-1.07948,0.0313676,0.0668539,0.467788,0.434866,0.321085,-1.09871,-0.439327,0.644614,-0.352453,1.03186,-0.0284611
3.8,-1.07878,0.036046,0.074129,0.467881,0.423888,0.316592,-1.09665,-0.45908,0.654887,-0.352638,1.02252,-0.00880127
3.81,-1.078,0.0407253,0.0814435,0.467972,0.412933,0.311903,-1.09415,-0.478489,0.665065,-0.352629,1.01271,0.0105175
3.82,-1.07715,0.0454054,0.0888012,0.46806,0.402005,0.307022,-1.09123,-0.497531,0.675142,-0.352428,1.00243,0.0294716
3.83,-1.07622,0.0500864,0.0962058,0.468143,0.391108,0.301953,-1.08791,-0.516183,0.685113,-0.352039,0.991703,0.0480395
